plot	site	time	total_precipitation_hourly	u_component_of_wind_10m	v_component_of_wind_10m	ws
plot1	Nouragues	2001-01-19 00:00:00	0.0007181912660598755	-1.0204010009765625	-1.109541893005371	1.5074154752847382
plot1	Nouragues	2001-01-19 01:00:00	0.0008989479392766953	-0.675048828125	-0.9786052703857422	1.188847843746073
plot1	Nouragues	2001-01-19 02:00:00	0.001092609018087387	-0.7628021240234375	-1.138071060180664	1.3700630709698762
plot1	Nouragues	2001-01-19 03:00:00	0.000896180048584938	-0.9262237548828125	-1.0951576232910156	1.434315399053375
plot1	Nouragues	2001-01-19 04:00:00	0.0006691329181194305	-1.172393798828125	-0.8399810791015625	1.4422466615594114
plot1	Nouragues	2001-01-19 05:00:00	0.0005561560392379761	-1.2068023681640625	-0.810791015625	1.4538755197143283
plot1	Nouragues	2001-01-19 06:00:00	0.0009054318070411682	-0.9133453369140625	-0.8811187744140625	1.2690823452745696
plot1	Nouragues	2001-01-19 07:00:00	0.0005820691585540771	-0.6138153076171875	-0.691558837890625	0.9246744606237453
plot1	Nouragues	2001-01-19 08:00:00	0.0003771260380744934	-0.774810791015625	-0.601318359375	0.9807729253989937
plot1	Nouragues	2001-01-19 09:00:00	0.00041309744119644165	-1.035552978515625	-0.548065185546875	1.1716421889472541
plot1	Nouragues	2001-01-19 10:00:00	0.0003769397735595703	-1.0922088623046875	-0.847808837890625	1.3826424065904936
plot1	Nouragues	2001-01-19 11:00:00	0.00012256205081939697	-0.8690338134765625	-0.4213104248046875	0.9657754620069424
plot1	Nouragues	2001-01-19 12:00:00	3.1813979148864746e-05	-2.352294921875	-0.888671875	2.514563401645488
plot1	Nouragues	2001-01-19 13:00:00	4.10228967666626e-05	-2.832977294921875	-1.0948944091796875	3.0371951074627725
plot1	Nouragues	2001-01-19 14:00:00	0.000279158353805542	-3.1269378662109375	-1.1298847198486328	3.324812761538796
plot1	Nouragues	2001-01-19 15:00:00	0.0002101212739944458	-2.5943145751953125	-1.0994834899902344	2.8176820366804947
plot1	Nouragues	2001-01-19 16:00:00	4.342198371887207e-05	-2.10797119140625	-1.1185626983642578	2.386362305680052
plot1	Nouragues	2001-01-19 17:00:00	8.387863636016846e-05	-1.669891357421875	-1.437769889831543	2.2035696952214785
plot1	Nouragues	2001-01-19 18:00:00	0.0020219534635543823	-1.9635009765625	-1.3272809982299805	2.3700234035182572
plot1	Nouragues	2001-01-19 19:00:00	0.0024440139532089233	-1.6836395263671875	-1.5605268478393555	2.2956232481775753
plot1	Nouragues	2001-01-19 20:00:00	0.0014851540327072144	-1.4957733154296875	-1.0677156448364258	1.8377580116489722
plot1	Nouragues	2001-01-19 21:00:00	0.00014466047286987305	-1.481842041015625	-1.3078632354736328	1.976451890946226
plot1	Nouragues	2001-01-19 22:00:00	0.00018167495727539062	-1.3414764404296875	-1.510920524597168	2.0205048556924794
plot1	Nouragues	2001-01-19 23:00:00	0.00016877055168151855	-1.291229248046875	-1.5249881744384766	1.998214678954415
plot1	Nouragues	2001-01-20 00:00:00	5.7578086853027344e-05	-1.1768646240234375	-1.569314956665039	1.961570742158034
plot1	Nouragues	2001-01-20 01:00:00	4.993565380573273e-05	-1.1602020263671875	-1.6125459671020508	1.9865480709017882
plot1	Nouragues	2001-01-20 02:00:00	3.396160900592804e-05	-1.0814361572265625	-1.678025245666504	1.9963148266871849
plot1	Nouragues	2001-01-20 03:00:00	0.0001266859471797943	-1.31500244140625	-1.9578056335449219	2.358438958218896
plot1	Nouragues	2001-01-20 04:00:00	0.00019088387489318848	-1.4941558837890625	-2.1368789672851562	2.607441950626543
plot1	Nouragues	2001-01-20 05:00:00	6.42240047454834e-05	-1.2610015869140625	-1.917348861694336	2.294853298065118
plot1	Nouragues	2001-01-20 06:00:00	1.989305019378662e-05	-1.242401123046875	-1.8556976318359375	2.23319821138869
plot1	Nouragues	2001-01-20 07:00:00	8.746981620788574e-06	-1.224700927734375	-1.9417791366577148	2.2957348666500272
plot1	Nouragues	2001-01-20 08:00:00	1.2695789337158203e-05	-1.1837158203125	-1.949972152709961	2.2811344852073967
plot1	Nouragues	2001-01-20 09:00:00	0.0	-0.948272705078125	-1.800008773803711	2.034515349897003
plot1	Nouragues	2001-01-20 10:00:00	0.0	-0.7919464111328125	-1.6764087677001953	1.854056491730559
plot1	Nouragues	2001-01-20 11:00:00	0.0	-0.656982421875	-1.3636054992675781	1.5136201175610482
plot1	Nouragues	2001-01-20 12:00:00	0.00016427040100097656	-1.8042755126953125	-2.6354846954345703	3.193930134737105
plot1	Nouragues	2001-01-20 13:00:00	0.00017839670181274414	-2.1774139404296875	-2.570511817932129	3.368777593446364
plot1	Nouragues	2001-01-20 14:00:00	0.000229567289352417	-2.5727691650390625	-2.5944604873657227	3.653815320603626
plot1	Nouragues	2001-01-20 15:00:00	0.00011813640594482422	-2.44940185546875	-2.497565269470215	3.498199783436844
plot1	Nouragues	2001-01-20 16:00:00	0.00010979175567626953	-2.2512969970703125	-2.565598487854004	3.413302472664349
plot1	Nouragues	2001-01-20 17:00:00	5.513429641723633e-05	-2.115081787109375	-2.6206512451171875	3.3676971233613116
plot1	Nouragues	2001-01-20 18:00:00	7.000565528869629e-05	-2.0290679931640625	-2.677032470703125	3.359109966952811
plot1	Nouragues	2001-01-20 19:00:00	7.781386375427246e-05	-2.064788818359375	-2.8863821029663086	3.5488807402822253
plot1	Nouragues	2001-01-20 20:00:00	8.812546730041504e-05	-1.52825927734375	-2.4710311889648438	2.905438272554461
plot1	Nouragues	2001-01-20 21:00:00	5.2481889724731445e-05	-1.3153839111328125	-2.322540283203125	2.6691624530493283
plot1	Nouragues	2001-01-20 22:00:00	8.344650268554688e-07	-1.0512847900390625	-2.16070556640625	2.40288332102631
plot1	Nouragues	2001-01-20 23:00:00	0.0	-0.97210693359375	-2.178192138671875	2.3852699812207843
plot1	Nouragues	2001-01-21 00:00:00	0.0	-0.9551239013671875	-1.933807373046875	2.1568200256426895
plot1	Nouragues	2001-01-21 01:00:00	0.0	-0.8591156005859375	-1.6359100341796875	1.847777382451664
plot1	Nouragues	2001-01-21 02:00:00	0.0	-0.7740936279296875	-1.4413909912109375	1.6361017493864476
plot1	Nouragues	2001-01-21 03:00:00	0.0	-0.6091728210449219	-1.46209716796875	1.58392539422855
plot1	Nouragues	2001-01-21 04:00:00	0.0	-0.4615020751953125	-1.5616207122802734	1.628386752105386
plot1	Nouragues	2001-01-21 05:00:00	0.0	-0.32513427734375	-1.629720687866211	1.6618368809130932
plot1	Nouragues	2001-01-21 06:00:00	0.0	-0.173370361328125	-1.5936508178710938	1.603053402569063
plot1	Nouragues	2001-01-21 07:00:00	0.0	-0.4864673614501953	-1.590118408203125	1.6628671161168456
plot1	Nouragues	2001-01-21 08:00:00	0.0	-0.46369075775146484	-1.4686717987060547	1.5401318031709512
plot1	Nouragues	2001-01-21 09:00:00	0.0	-0.36019134521484375	-1.3539352416992188	1.4010276385149583
plot1	Nouragues	2001-01-21 10:00:00	0.0	-0.17272377014160156	-1.3045940399169922	1.3159783849892321
plot1	Nouragues	2001-01-21 11:00:00	8.52346317969932e-07	-0.10524559020996094	-0.9224958419799805	0.9284800551056528
plot1	Nouragues	2001-01-21 12:00:00	0.0	-0.6102285385131836	-1.622100830078125	1.7330868334148979
plot1	Nouragues	2001-01-21 13:00:00	5.951523780822754e-05	-1.9565916061401367	-2.8056793212890625	3.4205390170449883
plot1	Nouragues	2001-01-21 14:00:00	0.0001243501901626587	-2.002863883972168	-2.3111572265625	3.058253008436703
plot1	Nouragues	2001-01-21 15:00:00	0.00011016428470611572	-1.7202587127685547	-1.90960693359375	2.5701923429357283
plot1	Nouragues	2001-01-21 16:00:00	0.00016541779041290283	-1.3587303161621094	-1.78759765625	2.245362655048952
plot1	Nouragues	2001-01-21 17:00:00	0.00019712746143341064	-1.2341766357421875	-1.926849365234375	2.2882177441222717
plot1	Nouragues	2001-01-21 18:00:00	0.00018288195133209229	-0.913482666015625	-1.7565765380859375	1.9799019458713079
plot1	Nouragues	2001-01-21 19:00:00	6.16312026977539e-05	-0.5877685546875	-1.839508056640625	1.931129660153663
plot1	Nouragues	2001-01-21 20:00:00	7.81714916229248e-05	-1.102142333984375	-2.0376129150390625	2.3165888966095194
plot1	Nouragues	2001-01-21 21:00:00	3.337860107421875e-06	-1.1721649169921875	-1.4654083251953125	1.8765372770555433
plot1	Nouragues	2001-01-21 22:00:00	4.266202449798584e-05	-1.371490478515625	-1.474029541015625	2.0133924655778745
plot1	Nouragues	2001-01-21 23:00:00	3.243982791900635e-05	-1.3590545654296875	-1.4347686767578125	1.9762566806011412
plot1	Nouragues	2001-01-22 00:00:00	1.8599629413529328e-05	-1.1469573974609375	-1.437835693359375	1.8392614693644298
plot1	Nouragues	2001-01-22 01:00:00	7.408671081066132e-06	-0.71685791015625	-1.5142059326171875	1.6753223181605004
plot1	Nouragues	2001-01-22 02:00:00	1.9383616745471954e-05	-0.4539947509765625	-1.22021484375	1.301935289798271
plot1	Nouragues	2001-01-22 03:00:00	7.00727105140686e-06	-0.3513946533203125	-0.905914306640625	0.9716784104621585
plot1	Nouragues	2001-01-22 04:00:00	9.01147723197937e-06	0.012725830078125	-0.896392822265625	0.8964831501821491
plot1	Nouragues	2001-01-22 05:00:00	0.0001890920102596283	0.227203369140625	-0.7625732421875	0.795700521961125
plot1	Nouragues	2001-01-22 06:00:00	0.00017603859305381775	0.38140869140625	-0.72637939453125	0.8204264834095821
plot1	Nouragues	2001-01-22 07:00:00	0.0004592910408973694	0.0859222412109375	-0.45796775817871094	0.4659582589309313
plot1	Nouragues	2001-01-22 08:00:00	0.000943109393119812	-0.3342132568359375	0.05235862731933594	0.33828970853345425
plot1	Nouragues	2001-01-22 09:00:00	0.0018844082951545715	-0.5733184814453125	0.25763702392578125	0.6285466707127584
plot1	Nouragues	2001-01-22 10:00:00	0.0020726844668388367	-0.5392913818359375	0.27030372619628906	0.6032406641781648
plot1	Nouragues	2001-01-22 11:00:00	0.0016642212867736816	-0.4288330078125	0.3686866760253906	0.5655330349927995
plot1	Nouragues	2001-01-22 12:00:00	0.0010918527841567993	-0.261505126953125	0.3813800811767578	0.4624237209974856
plot1	Nouragues	2001-01-22 13:00:00	0.0005538314580917358	-0.5605010986328125	0.4700660705566406	0.7315214229652817
plot1	Nouragues	2001-01-22 14:00:00	0.00016245245933532715	-1.1555633544921875	0.41256141662597656	1.2270018698981962
plot1	Nouragues	2001-01-22 15:00:00	0.0002197176218032837	-1.5073699951171875	0.11090278625488281	1.51144425308335
plot1	Nouragues	2001-01-22 16:00:00	0.00017657876014709473	-1.1584320068359375	0.19414901733398438	1.174588674981029
plot1	Nouragues	2001-01-22 17:00:00	0.0011124759912490845	-1.804656982421875	0.04433250427246094	1.8052014278575939
plot1	Nouragues	2001-01-22 18:00:00	0.002253293991088867	-2.1598968505859375	-0.41734886169433594	2.1998487396929383
plot1	Nouragues	2001-01-22 19:00:00	0.0002721846103668213	-1.07080078125	-0.9384231567382812	1.4238161167188168
plot1	Nouragues	2001-01-22 20:00:00	0.0008092224597930908	-1.827392578125	-1.0365066528320312	2.100883070509017
plot1	Nouragues	2001-01-22 21:00:00	0.000520169734954834	-1.3513946533203125	-1.032602310180664	1.7007454365698507
plot1	Nouragues	2001-01-22 22:00:00	0.00010499358177185059	-1.0420379638671875	-1.2175731658935547	1.6026002409972762
plot1	Nouragues	2001-01-22 23:00:00	8.809566497802734e-05	-0.9807281494140625	-1.2607812881469727	1.5973093499991389
plot1	Nouragues	2001-01-23 00:00:00	2.2649765014648438e-06	-1.0016021728515625	-1.1539621353149414	1.5280168593315946
plot1	Nouragues	2001-01-23 01:00:00	1.4923512935638428e-05	-1.1107635498046875	-1.061920166015625	1.5367075527130603
plot1	Nouragues	2001-01-23 02:00:00	3.2588839530944824e-05	-1.2155609130859375	-1.01251220703125	1.5820143181430473
plot1	Nouragues	2001-01-23 03:00:00	1.0903924703598022e-05	-1.0480804443359375	-0.896575927734375	1.3792465377850949
plot1	Nouragues	2001-01-23 04:00:00	1.379847526550293e-05	-0.93951416015625	-0.9230499267578125	1.317083150154806
plot1	Nouragues	2001-01-23 05:00:00	6.161630153656006e-06	-0.8288726806640625	-0.930694580078125	1.246283403619749
plot1	Nouragues	2001-01-23 06:00:00	1.7099082469940186e-06	-0.8320770263671875	-0.7997283935546875	1.1540873802557683
plot1	Nouragues	2001-01-23 07:00:00	1.033395528793335e-05	-1.2805633544921875	-0.96038818359375	1.6006835939856403
plot1	Nouragues	2001-01-23 08:00:00	1.3150274753570557e-05	-1.5090179443359375	-0.8300018310546875	1.7222189744286271
plot1	Nouragues	2001-01-23 09:00:00	9.43988561630249e-06	-1.5871734619140625	-0.6816864013671875	1.7273725562290307
plot1	Nouragues	2001-01-23 10:00:00	1.0058283805847168e-06	-1.48675537109375	-0.6135406494140625	1.6083760946866699
plot1	Nouragues	2001-01-23 11:00:00	5.364418029785156e-07	-1.641448974609375	-0.704437255859375	1.7862213143081838
plot1	Nouragues	2001-01-23 12:00:00	6.013661612769283e-05	-2.5493621826171875	-1.063201904296875	2.762181353108295
plot1	Nouragues	2001-01-23 13:00:00	4.1812658309936523e-05	-2.8653411865234375	-1.0628509521484375	3.0561139150349717
plot1	Nouragues	2001-01-23 14:00:00	4.598498344421387e-05	-3.0050811767578125	-0.9976654052734375	3.1663621302345586
plot1	Nouragues	2001-01-23 15:00:00	1.3589859008789062e-05	-2.7068023681640625	-0.93548583984375	2.8638981854889227
plot1	Nouragues	2001-01-23 16:00:00	5.766749382019043e-05	-2.322296142578125	-0.864959716796875	2.478147430141026
plot1	Nouragues	2001-01-23 17:00:00	6.082653999328613e-05	-1.9915771484375	-0.8457183837890625	2.163704952819868
plot1	Nouragues	2001-01-23 18:00:00	3.4959594017891504e-05	-1.7938232421875	-0.998565673828125	2.053030742380613
plot1	Nouragues	2001-01-23 19:00:00	0.00011235773564521878	-1.632171630859375	-1.7707672119140625	2.408236024847244
plot1	Nouragues	2001-01-23 20:00:00	8.793624283498502e-05	-1.5718841552734375	-1.666107177734375	2.2905748023798944
plot1	Nouragues	2001-01-23 21:00:00	1.4990568161010742e-05	-1.48358154296875	-1.355621337890625	2.0096575346018297
plot1	Nouragues	2001-01-23 22:00:00	1.6391277313232422e-07	-1.5935211181640625	-1.541341781616211	2.216989860552068
plot1	Nouragues	2001-01-23 23:00:00	9.08970832824707e-07	-1.55096435546875	-1.5218048095703125	2.172873744690641
plot1	Nouragues	2001-01-24 00:00:00	0.0	-1.299224853515625	-1.45440673828125	1.9502010615191967
plot1	Nouragues	2001-01-24 01:00:00	0.0	-1.04803466796875	-1.3706607818603516	1.7254239027538707
plot1	Nouragues	2001-01-24 02:00:00	0.0	-0.883819580078125	-1.2009716033935547	1.491130390773107
plot1	Nouragues	2001-01-24 03:00:00	0.0	-0.8265533447265625	-1.0341243743896484	1.3238593782518782
plot1	Nouragues	2001-01-24 04:00:00	0.0	-0.6905517578125	-0.9931621551513672	1.2096415984260966
plot1	Nouragues	2001-01-24 05:00:00	2.2202730178833008e-06	-0.451568603515625	-0.988189697265625	1.0864773727340018
plot1	Nouragues	2001-01-24 06:00:00	5.885958671569824e-07	-0.3035888671875	-0.9464035034179688	0.9939043171060254
plot1	Nouragues	2001-01-24 07:00:00	5.736947059631348e-07	-0.3768463134765625	-0.9248123168945312	0.9986445641271505
plot1	Nouragues	2001-01-24 08:00:00	4.3213367462158203e-07	-0.4689483642578125	-0.7900180816650391	0.9187171151653736
plot1	Nouragues	2001-01-24 09:00:00	4.306435585021973e-06	-0.4890899658203125	-1.0083026885986328	1.1206619947608405
plot1	Nouragues	2001-01-24 10:00:00	2.7418136596679688e-06	-0.6681976318359375	-0.9967136383056641	1.1999692295953548
plot1	Nouragues	2001-01-24 11:00:00	2.4683773517608643e-05	-0.82489013671875	-0.8292083740234375	1.169628259408292
plot1	Nouragues	2001-01-24 12:00:00	5.76898455619812e-05	-1.73565673828125	-1.1529426574707031	2.0836940957243977
plot1	Nouragues	2001-01-24 13:00:00	4.6797096729278564e-05	-1.7523193359375	-1.0405349731445312	2.037973524223838
plot1	Nouragues	2001-01-24 14:00:00	0.00016010552644729614	-2.1326141357421875	-0.9235935211181641	2.324019802888703
plot1	Nouragues	2001-01-24 15:00:00	0.00017414987087249756	-2.31341552734375	-0.8109016418457031	2.45141854339548
plot1	Nouragues	2001-01-24 16:00:00	0.00018198788166046143	-2.4498291015625	-0.9428997039794922	2.625018567291885
plot1	Nouragues	2001-01-24 17:00:00	9.709596633911133e-05	-1.764007568359375	-0.8332004547119141	1.9508833124923939
plot1	Nouragues	2001-01-24 18:00:00	1.2993812561035156e-05	-1.2040252685546875	-1.2041950225830078	1.702868902685077
plot1	Nouragues	2001-01-24 19:00:00	0.00037319958209991455	-1.68743896484375	-1.2889366149902344	2.123395360627745
plot1	Nouragues	2001-01-24 20:00:00	0.000285908579826355	-1.3861541748046875	-1.3785552978515625	1.9549522003269222
plot1	Nouragues	2001-01-24 21:00:00	0.00011183321475982666	-1.0918426513671875	-1.305999755859375	1.7022795709428216
plot1	Nouragues	2001-01-24 22:00:00	0.00018639862537384033	-1.2811431884765625	-1.408172607421875	1.9037536504687824
plot1	Nouragues	2001-01-24 23:00:00	5.742907524108887e-05	-1.400848388671875	-1.471832275390625	2.0319120194846363
plot1	Nouragues	2001-01-25 00:00:00	2.35140323638916e-05	-1.4061126708984375	-1.4218902587890625	1.9997311697576663
plot1	Nouragues	2001-01-25 01:00:00	3.929249942302704e-05	-1.292205810546875	-1.3029327392578125	1.835055742979208
plot1	Nouragues	2001-01-25 02:00:00	3.228522837162018e-05	-1.1406097412109375	-1.2972259521484375	1.7273638159556028
plot1	Nouragues	2001-01-25 03:00:00	1.1160969734191895e-05	-0.9725341796875	-1.3072509765625	1.6293335589694482
plot1	Nouragues	2001-01-25 04:00:00	8.746981620788574e-06	-0.899871826171875	-1.300628662109375	1.5815828211757765
plot1	Nouragues	2001-01-25 05:00:00	1.8544495105743408e-05	-0.964599609375	-1.2843875885009766	1.6062701777415145
plot1	Nouragues	2001-01-25 06:00:00	4.8488378524780273e-05	-0.9022064208984375	-1.207000732421875	1.5069264062910674
plot1	Nouragues	2001-01-25 07:00:00	5.6624412536621094e-05	-0.6282501220703125	-1.2371768951416016	1.3875535613999108
plot1	Nouragues	2001-01-25 08:00:00	4.088878631591797e-05	-0.6645050048828125	-1.1833839416503906	1.3571899111289922
plot1	Nouragues	2001-01-25 09:00:00	6.86943531036377e-05	-0.7080230712890625	-1.113840103149414	1.319824399252224
plot1	Nouragues	2001-01-25 10:00:00	3.452599048614502e-05	-0.6096649169921875	-1.0660953521728516	1.2281085501435316
plot1	Nouragues	2001-01-25 11:00:00	3.4141540425025596e-05	-0.5844268798828125	-0.8122272491455078	1.0006337402786487
plot1	Nouragues	2001-01-25 12:00:00	0.00010794401168823242	-1.3155517578125	-1.325326919555664	1.8673960134857481
plot1	Nouragues	2001-01-25 13:00:00	0.00010719895362854004	-1.2761688232421875	-0.9809989929199219	1.609647753244557
plot1	Nouragues	2001-01-25 14:00:00	0.00016392767429351807	-1.609527587890625	-1.296701431274414	2.0668850132627425
plot1	Nouragues	2001-01-25 15:00:00	0.0001373887062072754	-1.53717041015625	-1.3570365905761719	2.0504734033931125
plot1	Nouragues	2001-01-25 16:00:00	0.00010800361633300781	-1.271270751953125	-1.3606109619140625	1.8620933151837946
plot1	Nouragues	2001-01-25 17:00:00	0.0001490861177444458	-1.5780181884765625	-1.4799995422363281	2.1634555803580975
plot1	Nouragues	2001-01-25 18:00:00	0.0005745738744735718	-1.8327178955078125	-1.5594482421875	2.4063943368816902
plot1	Nouragues	2001-01-25 19:00:00	0.0007265797302125065	-2.033294677734375	-1.4122657775878906	2.475637669985021
plot1	Nouragues	2001-01-25 20:00:00	0.0004127919673919678	-2.0203857421875	-1.6016254425048828	2.5782091857166085
plot1	Nouragues	2001-01-25 21:00:00	3.510713577270508e-05	-1.475738525390625	-1.411503791809082	2.0420938150862495
plot1	Nouragues	2001-01-25 22:00:00	8.434057235717773e-06	-1.132080078125	-1.2210254669189453	1.6650851312026465
plot1	Nouragues	2001-01-25 23:00:00	0.00011710532345432512	-1.4180908203125	-1.4756317138671875	2.046575317359513
plot1	Nouragues	2001-01-26 00:00:00	9.650669210259366e-05	-1.18426513671875	-1.1757678985595703	1.6688061796777562
plot1	Nouragues	2001-01-26 01:00:00	8.597038686275482e-05	-1.0853118896484375	-1.011922836303711	1.4838765866625192
plot1	Nouragues	2001-01-26 02:00:00	4.5379623770713806e-05	-0.9566192626953125	-0.758967399597168	1.2211273182641564
plot1	Nouragues	2001-01-26 03:00:00	6.0539692640304565e-05	-0.8084259033203125	-0.6719532012939453	1.051224783711098
plot1	Nouragues	2001-01-26 04:00:00	6.0208141803741455e-05	-0.7298431396484375	-0.6331748962402344	0.9662201911162487
plot1	Nouragues	2001-01-26 05:00:00	5.5052340030670166e-05	-0.82806396484375	-0.6435680389404297	1.0487467523756064
plot1	Nouragues	2001-01-26 06:00:00	5.099177360534668e-05	-0.8491668701171875	-0.6532859802246094	1.0713855259721634
plot1	Nouragues	2001-01-26 07:00:00	4.276632239452738e-07	-0.93536376953125	-0.8282871246337891	1.2493858259904422
plot1	Nouragues	2001-01-26 08:00:00	0.0	-0.9507904052734375	-0.6834564208984375	1.1709462302033042
plot1	Nouragues	2001-01-26 09:00:00	0.0	-0.893951416015625	-0.636810302734375	1.0975775580181053
plot1	Nouragues	2001-01-26 10:00:00	0.0	-0.8299560546875	-0.6041412353515625	1.0265542776514802
plot1	Nouragues	2001-01-26 11:00:00	3.155320882797241e-05	-1.4961090087890625	-0.9552001953125	1.7750350924150287
plot1	Nouragues	2001-01-26 12:00:00	0.00018298625946044922	-2.122953414916992	-0.97100830078125	2.334478169119131
plot1	Nouragues	2001-01-26 13:00:00	0.0001995489001274109	-2.31988525390625	-0.8937530517578125	2.4860937449778655
plot1	Nouragues	2001-01-26 14:00:00	6.639957427978516e-05	-1.6029329299926758	-0.6056365966796875	1.7135313435396093
plot1	Nouragues	2001-01-26 15:00:00	0.00011202692985534668	-1.5566234588623047	-0.4427947998046875	1.6183769114191286
plot1	Nouragues	2001-01-26 16:00:00	0.0015507489442825317	-1.3194665908813477	-0.6248016357421875	1.459920945968705
plot1	Nouragues	2001-01-26 17:00:00	0.007856771349906921	-1.9237298965454102	-1.23724365234375	2.287249127254728
plot1	Nouragues	2001-01-26 18:00:00	0.0004381537437438965	-1.215810775756836	-1.29217529296875	1.7742358440199866
plot1	Nouragues	2001-01-26 19:00:00	0.0012931972742080688	-1.8777713775634766	-0.60693359375	1.9734218336734106
plot1	Nouragues	2001-01-26 20:00:00	0.0038458555936813354	-1.7733612060546875	-1.140716552734375	2.108564492924495
plot1	Nouragues	2001-01-26 21:00:00	0.0003667473793029785	-1.0616836547851562	-1.10516357421875	1.5325008021589839
plot1	Nouragues	2001-01-26 22:00:00	1.214444637298584e-05	-1.1376256942749023	-1.2250823974609375	1.6718310622916097
plot1	Nouragues	2001-01-26 23:00:00	1.1608004570007324e-05	-1.2399206161499023	-1.1552734375	1.6947152709958744
plot1	Nouragues	2001-01-27 00:00:00	2.1129846572875977e-05	-1.3301868438720703	-1.0139007568359375	1.672540517991366
plot1	Nouragues	2001-01-27 01:00:00	2.2040680050849915e-05	-1.2372398376464844	-0.922454833984375	1.543270986120273
plot1	Nouragues	2001-01-27 02:00:00	1.5480443835258484e-05	-1.0165519714355469	-0.7866668701171875	1.2853881418347801
plot1	Nouragues	2001-01-27 03:00:00	1.695007085800171e-05	-0.8890247344970703	-0.8585662841796875	1.2359211313339142
plot1	Nouragues	2001-01-27 04:00:00	9.313225746154785e-06	-0.7947540283203125	-0.9288082122802734	1.2224232739647267
plot1	Nouragues	2001-01-27 05:00:00	4.954636096954346e-06	-0.6679344177246094	-0.9565639495849609	1.166683751505391
plot1	Nouragues	2001-01-27 06:00:00	1.3262033462524414e-06	-0.554224967956543	-0.8892307281494141	1.0478056131704812
plot1	Nouragues	2001-01-27 07:00:00	6.482303132315792e-05	-1.0749483108520508	-0.717681884765625	1.2925096358342623
plot1	Nouragues	2001-01-27 08:00:00	4.884600639343262e-05	-1.1344022750854492	-0.69256591796875	1.3291034844777665
plot1	Nouragues	2001-01-27 09:00:00	6.970763206481934e-05	-1.0200080871582031	-0.691925048828125	1.2325488919568017
plot1	Nouragues	2001-01-27 10:00:00	0.00011928379535675049	-1.19561767578125	-0.7154541015625	1.3933327664571598
plot1	Nouragues	2001-01-27 11:00:00	7.867813110351562e-06	-1.1252899169921875	-0.7831878662109375	1.3710071593774869
plot1	Nouragues	2001-01-27 12:00:00	3.40193510055542e-05	-1.00421142578125	-0.6309089660644531	1.1859539245392834
plot1	Nouragues	2001-01-27 13:00:00	1.5780329704284668e-05	-0.920135498046875	-0.6107940673828125	1.1044087683081887
plot1	Nouragues	2001-01-27 14:00:00	4.445016384124756e-05	-0.775787353515625	-0.6647186279296875	1.0216148355380827
plot1	Nouragues	2001-01-27 15:00:00	0.0001388341188430786	-1.0057373046875	-0.98199462890625	1.40563899250156
plot1	Nouragues	2001-01-27 16:00:00	0.0006644725799560547	-1.795257568359375	-1.8012237548828125	2.5430998312897106
plot1	Nouragues	2001-01-27 17:00:00	0.0011148035526957756	-1.6978302001953125	-1.5663299560546875	2.3099820172307695
plot1	Nouragues	2001-01-27 18:00:00	9.59932804107666e-05	-1.48187255859375	-1.6516265869140625	2.2189674766689533
plot1	Nouragues	2001-01-27 19:00:00	7.642805576324463e-05	-2.6978302001953125	-2.4719085693359375	3.6590462916233135
plot1	Nouragues	2001-01-27 20:00:00	5.9485435485839844e-05	-2.2840118408203125	-2.0629844665527344	3.0777613614842303
plot1	Nouragues	2001-01-27 21:00:00	1.9818544387817383e-05	-2.0677642822265625	-1.9387798309326172	2.8345222454027486
plot1	Nouragues	2001-01-27 22:00:00	1.2531876564025879e-05	-1.85736083984375	-1.779200553894043	2.572031084641465
plot1	Nouragues	2001-01-27 23:00:00	1.940131187438965e-05	-1.78448486328125	-1.7114887237548828	2.4725654448002015
plot1	Nouragues	2001-01-28 00:00:00	3.300607204437256e-05	-1.6672210693359375	-1.6368141174316406	2.3364046201506254
plot1	Nouragues	2001-01-28 01:00:00	1.989305019378662e-05	-1.6261138916015625	-1.5274944305419922	2.2310279298557387
plot1	Nouragues	2001-01-28 02:00:00	8.307397365570068e-06	-1.5799102783203125	-1.3821792602539062	2.099175074884942
plot1	Nouragues	2001-01-28 03:00:00	1.2576580047607422e-05	-1.4542236328125	-1.1961193084716797	1.8829412562077326
plot1	Nouragues	2001-01-28 04:00:00	3.306567668914795e-05	-1.291168212890625	-1.0509986877441406	1.6648464180275235
plot1	Nouragues	2001-01-28 05:00:00	2.4996697902679443e-05	-1.0420074462890625	-0.9767913818359375	1.4282510009626508
plot1	Nouragues	2001-01-28 06:00:00	1.1868774890899658e-05	-0.75927734375	-0.8543825149536133	1.1430098716067665
plot1	Nouragues	2001-01-28 07:00:00	8.07642936706543e-06	-1.1395111083984375	-0.95050048828125	1.4838924301937557
plot1	Nouragues	2001-01-28 08:00:00	7.021427052222862e-06	-1.069976806640625	-0.7731781005859375	1.3200964896455667
plot1	Nouragues	2001-01-28 09:00:00	8.422136318131379e-06	-0.9749755859375	-0.8073291778564453	1.2658427211121195
plot1	Nouragues	2001-01-28 10:00:00	2.3268163204193115e-05	-0.8809356689453125	-0.840118408203125	1.2173112143662679
plot1	Nouragues	2001-01-28 11:00:00	4.026293754577637e-05	-0.59344482421875	-0.7137699127197266	0.9282479451611779
plot1	Nouragues	2001-01-28 12:00:00	0.0002768188714981079	-1.8925933837890625	-1.7520256042480469	2.579050878579728
